IZ_MMS	NZ_MMS	OCLC	BIB_LEVEL	DOC	TAG	IND	FIELD
990212404170306576	9910949713206561	19222081	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212404910306576	9910949725006561	10019607	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212409430306576	9910949664906561	15487624	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212410040306576	9910949650306561	1504630	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212416460306576	9910949655106561	18836460	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212417080306576	9910949686506561	20636653	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212421370306576	9910949687006561	8133079	m	f	540	  	$a Current Copyright Fee: GBP17.50 $c 0. $5 Uk
990212421370306576	9910949687006561	8133079	m	f	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212423590306576	9910949656506561	11841528	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212424980306576	9910949676706561	21907401	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212432730306576	9910806978306561	20480201	m	 	490	1 	$a Excavation memoir, $x 0307-5109 ; $v 54th- $5 FTaSU
990212432730306576	9910806978306561	20480201	m	 	505	1 	$a 1. The settlement and the temple precinct. $5 FTaSU
990212435250306576	9910949723406561	11187971	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212454540306576	9910949714306561	20519430	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212458960306576	9910949662906561	18291747	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212459680306576	9910949723906561	8552009	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212473960306576	9910949708506561	1243014	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212477370306576	9910949686306561	4776199	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212479010306576	9910949672906561	10606335	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212479820306576	9910949681006561	16168100	m	z	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212480170306576	9910949686006561	30125148	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212480810306576	9910949643506561	22242302	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212494480306576	9910949677306561	17812676	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212503000306576	9910949729606561	2592312	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212503690306576	9910949641206561	9084738	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212507070306576	9910949655806561	6791002	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212507740306576	9910695716506561	10327774	s	 	590	  	$a Bound with later title: Industrial research bulletin. $5 FTaSU $9 LOCAL
990212508050306576	9910695713506561	7806363	s	 	590	  	$a First bound volume includes last issue (no. 2) of earlier title: Industrial research study. $5 FTaSU $9 LOCAL
990212509600306576	9910949664706561	30977968	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212520630306576	9910949691806561	18815786	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212548330306576	9910949703806561	16616629	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212549020306576	9910949712206561	17213791	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212558760306576	9910724915006561	549593	m	a	590	  	$a Vol. 2, copy 2 score only. $5 FTaSU $9 LOCAL
990212559220306576	9910949652806561	20491284	m	 	490	1 	$a Hare Pāhi Prakāśanam ; $v 7.-9. puṣpam $5 FTaSU
990212559220306576	9910949652806561	20491284	m	 	500	  	$a In Sanskrit. $5 FTaSU
990212559220306576	9910949652806561	20491284	m	 	500	  	$a Vol. 3 has title: Śrīmat tātparyacandrikā. $5 FTaSU
990212559220306576	9910949652806561	20491284	m	 	505	0 	$a v. 1. Prathamādhyāyasya prathamaḥ pādaḥ -- v. 2. Prathamādhyāyasya dvitīya-tr̥tīya-caturtha pādāḥ -- v. 3. Dvitīyādhyāyaḥ. $5 FTaSU
990212559220306576	9910949652806561	20491284	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212566900306576	9910949710306561	25245532	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212567640306576	9910949688106561	11980278	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212570250306576	9910949656706561	22178819	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212576250306576	9910949713506561	11842316	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212576940306576	9910949698406561	22641791	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212577240306576	9910949652906561	21240719	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212578000306576	9910949692306561	22242500	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212581160306576	9910949652106561	11068122	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212585640306576	9910949717706561	10001186	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212586930306576	9910949665506561	20171556	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212589850306576	9910949712506561	2799325	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212590200306576	9910949731106561	21909768	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212600060306576	9910949664506561	20996867	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212601090306576	9910949676006561	21153918	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990212602350306576	9910949688006561	25005416	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215246030306576	9910908981806561	11212028	m	f	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215246810306576	9910908991506561	24849734	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215266380306576	9910795298306561	10468515	m	 	590	  	$a Accompanied by pamphlet of same title (10 p.): Micr AE1.119: M708 and Guide to the National Archives microfilm edition of Records ... (xiii, 36 p.): Micr Z2148 .A5 G84 1987. $5 FTaSU $9 LOCAL
990215294590306576	9910909010006561	19361465	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215320820306576	9910908987106561	13884925	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215321700306576	9910909037406561	22230507	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215325520306576	9910909018606561	20146302	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215329480306576	9910909042006561	ocn222165365	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215330630306576	9910909006506561	13892577	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215331290306576	9910909031406561	23579561	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215332070306576	9910908983706561	50004758	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215344430306576	9910909031906561	8219950	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215345980306576	9910909015606561	21005653	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215349820306576	9910909033706561	18073116	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215354470306576	9910944885806561	47843559	m	n	590	  	$a Shelved in Oversize. $5 FTaSU $9 LOCAL
990215411990306576	9910833867306561	20477182	m	 	490	0 	$a Sitzungsberichte / Österreichische Akademie der Wissenschaften, Philosophisch-Historische Klasse ; $v 528. Bd. $5 FTaSU
990215411990306576	9910833867306561	20477182	m	 	500	  	$a Text in Tibetan (romanized) with German translation. Additional material in Sanskrit. Introduction in English. $5 FTaSU
990215419540306576	9910833936906561	20443831	s	 	362	0 	$a Vol. 1, no. 1 (Apr. 1986)-v. 2 (1990). $5 FTaSU
990215419540306576	9910833936906561	20443831	s	 	500	  	$a Vol. 1, nos. 1 and 2 originally issued on diskette; issued in hardcopy 1988- $5 FTaSU
990215419540306576	9910833936906561	20443831	s	 	500	  	$a Published and edited at Florida Atlantic University. $5 FTaSU
990215419540306576	9910833936906561	20443831	s	 	500	  	$a Description based on: Vol. 2, no. 1 (Apr. 1989); title from cover. $5 FTaSU
990215429830306576	9910862601106561	21810132	m	b	590	  	$a Label on t.p. : Frankfurt ; New York : C. F. Peters. $5 FTaSU $9 LOCAL
990215433230306576	9910833929206561	05757658	m	f	490	0 	$a Bibliothèque scientifique $5 FTaSU
990215433230306576	9910833929206561	05757658	m	f	500	  	$a Danish original published in 1927, under title Eskimoerne. $5 FTaSU
990215437310306576	9910862579706561	10867451	m	 	590	  	$a Film copy incomplete : lacks t.p. $5 FTaSU $9 LOCAL
990215447400306576	9910833920106561	1482045	s	 	590	  	$a Some vols. are reprints: Amsterdam : Swets & Zeitlinger, 1967-68. $5 FTaSU $9 LOCAL
990215448480306576	9910833941806561	3421413	s	 	590	  	$a Includes v. 4 of succeeding entry. $5 FTaSU $9 LOCAL
990215448840306576	9910833887906561	7905175	s	 	590	  	$a Bound with v.1-3 of previous title. $5 FTaSU $9 LOCAL
990215495060306576	9910833877106561	20557767	m	n	590	  	$a Copy 2 program notes in Japanese. $5 FTaSU $9 LOCAL
990215541000306576	9910755456506561	5847492	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215546130306576	9910904032006561	18949370	m	c	590	  	$a Grinnell $5 FTaSU $9 LOCAL
990215551370306576	9910829508306561	11343809	m	 	590	  	$a Grinnell $5 FTaSU $9 LOCAL
990215608080306576	9910833888006561	20499153	m	 	490	0 	$a Abstracts / Costume Society of America, 15th annual meeting and symposium $5 FTaSU
990215608080306576	9910833888006561	20499153	m	 	500	  	$a Hosted by: Colorado Sate History Museum, Denver Art Museum, Denver Museum of Natural History, Region VII--Cover. $5 FTaSU
990215621330306576	9910755423406561	10505422	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215658030306576	9910755430506561	25247614	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990215716300306576	9910903981506561	34022316	m	a	490	1 	$a Diletto musicale ; $v 1191 $5 FTaSU
990215716300306576	9910903981506561	34022316	m	a	500	  	$a For 2 trumpets, timpani, 2 violins and continuo; figured bass realized for keyboard instrument. $5 FTaSU
990215716300306576	9910903981506561	34022316	m	a	500	  	$a Edited from a set of parts in the archives of the Kremsmünster Abbey (H.21.90). $5 FTaSU
990215716300306576	9910903981506561	34022316	m	a	500	  	$a Pref. in German and English; critical notes in German. $5 FTaSU
990215716670306576	9910904005706561	33889896	m	a	490	1 	$a Diletto musicale ; $v DM 1220 $5 FTaSU
990215716670306576	9910904005706561	33889896	m	a	500	  	$a Originally for violin, oboe or flute and continuo; figured bass realized for keyboard instrument; parts in score format for solo and bass instruments. $5 FTaSU
990215716670306576	9910904005706561	33889896	m	a	500	  	$a Edited from the 1st ed. in the British Museum, London, and the Library of Congress, Washington, D.C. $5 FTaSU
990215717400306576	9910904077806561	34019553	m	z	490	0 	$a Fazer Swedish series ; $v no 2 $5 FTaSU
990215717400306576	9910904077806561	34019553	m	z	500	  	$a For violin and piano. $5 FTaSU
990215824690306576	9910709967006561	20985366	m	 	590	  	$a Anals for p. 293-344: Alméras, Henri d'. Le petit Capet dans sa prison du Temple. $5 FTaSU $9 LOCAL
990215862380306576	9910709935306561	21026330	m	 	590	  	$a Library has: unbound issues only. $5 FTaSU $9 LOCAL
990215863260306576	9910815598606561	10918906	s	 	590	  	$a Bound with Human resource management news. $5 FTaSU $9 LOCAL
990215978890306576	9910815623506561	10931478	m	l	590	  	$a Stamped on cover: AP 2008. $5 FTaSU $9 LOCAL
990215987100306576	9910755488906561	30519037	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990216014980306576	9910815680606561	10938418	m	b	590	  	$a Label on t.p.: Frankfurt ; New York : C.F. Peters. $5 FTaSU $9 LOCAL
990216022350306576	9910603575606561	295606	m	 	590	  	$a Shelved in Library Research. $5 FTaSU $9 LOCAL
990216026700306576	9910815647906561	20489683	m	 	490	1 	$a Shire archaeology ; $v 37 $5 FTaSU
990216026700306576	9910815647906561	20489683	m	 	500	  	$a Includes index. $5 FTaSU
990216082120306576	9910943554006561	882431	m	 	590	  	$a 1970, Gift from the Friends of the Museum, 5633. $5 FTaSU $9 LOCAL
990216203020306576	9910758691906561	10076205	m	 	590	  	$a Accompanies microfilm shelved separately under: Film 9125. $5 FTaSU $9 LOCAL
990216203720306576	9910758678206561	15899979	m	 	590	  	$a Accompanies microfilm shelved separately under: Film 9124 $5 FTaSU $9 LOCAL
990216204090306576	9910758701106561	13627571	m	 	590	  	$a Accompanies microfilm shelved separately under: Film 9126. $5 FTaSU $9 LOCAL
990216209540306576	9910758665906561	14351182	m	 	590	  	$a Accompanies microfilm shelved under: Film 9150. $5 FTaSU $9 LOCAL
990216232500306576	9910731370806561	300045	m	 	590	  	$a Bound with: Borris, S. Stilkriterien der neun Musik. $5 FTaSU $9 LOCAL
990216248110306576	9910815669606561	10961515	m	 	590	  	$a Embossed label on cover: Educational Systems for the Future, 10th anniversary, 1970-1980. $5 FTaSU $9 LOCAL
990216295730306576	9910755422206561	20825781	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990216303010306576	9910758720306561	6183932	m	n	590	  	$a Locally produced copy on cassette format. $5 FTaSU $9 LOCAL
990216314710306576	9910731337106561	302019	m	l	590	  	$a Shelved in Library Research. $5 FTaSU $9 LOCAL
990216351180306576	9910766949306561	10983302	m	 	590	  	$a Accompanied by a guide (1 v.) Micr E 183.8 G7 B74. $5 FTaSU $9 LOCAL
990216441190306576	9910798379606561	22222365	m	 	590	  	$a Accompanied by: The Middle East : special studies, 1970-1980 : [guide] (Micr DS 63 .M59 1981) $5 FTaSU $9 LOCAL
990216574220306576	9910827769006561	21060863	m	 	590	  	$a Library has: pt. 1 $5 FTaSU $9 LOCAL
990216574510306576	9910827778406561	21061015	m	 	590	  	$a Library has: 30th $5 FTaSU $9 LOCAL
990216608880306576	9910827075706561	21104635	m	 	590	  	$a Library has: pt. 1-4 (various editions) $5 FTaSU $9 LOCAL
990216677230306576	9910827114206561	33864975	m	 	590	  	$a Accompanied by Contents list in loose-leaf binder, shelved separately under call no.: Micr Z279 N56. $5 FTaSU $9 LOCAL
990216699740306576	9910827117406561	05342505	m	 	490	1 	$a Correspondance générale / Frédéric-César de La Harpe $5 FTaSU
990216699740306576	9910827117406561	05342505	m	 	505	1 	$a t. 1. 1785-1802.--t. 2. 1803-1815. $5 FTaSU
990216702890306576	9910766956806561	11026522	m	l	590	  	$a Stamped on cover: AP 2085. $5 FTaSU $9 LOCAL
990216758420306576	9910827071506561	17257505	m	 	590	  	$a Accompanies: Woodstock letters [microform] (Mif 1267). $5 FTaSU $9 LOCAL
990216823390306576	9910676977806561	11037107	m	l	590	  	$a Stamped on cover: AP 3086. $5 FTaSU $9 LOCAL
990216847650306576	9910827114006561	18030684	m	n	590	  	$a Library has 2 copies; copy 2 is lacking sides 1 & 4 (1 disc). $5 FTaSU $9 LOCAL
990216967370306576	9910676977606561	11047057	m	l	590	  	$a Label on t.p.: Frankfurt ; New York : C.F. Peters. $5 FTaSU $9 LOCAL
990216972740306576	9910676984306561	11047487	m	 	590	  	$a Bookplate: Ex-libris Marcel Dunan. $5 FTaSU $9 LOCAL
990216978880306576	9910676937806561	11048259	m	u	590	  	$a Label on parts: Frankfurt ; New York : C.F. Peters. $5 FTaSU $9 LOCAL
990217034250306576	9910676982906561	11057349	s	 	590	  	$a Title from Microfiche explanation volume shelved under Micr G1318.L5 R42. $5 FTaSU $9 LOCAL
990217095050306576	9910731582306561	5246214	m	 	590	  	$a 2001, Gift of Marvita Badenhausen. $5 FTaSU $9 LOCAL
990217229060306576	9914581405906561	02704827	s	1	362	0 	$a 1- 1966- $5 FSsNC $5 FTaFA $5 FJUNF $5 FTS $5 FU
990217229060306576	9914581405906561	02704827	s	1	362	0 	$a Began in 1966. $5 FMFIU
990217229060306576	9914581405906561	02704827	s	1	362	0 	$a 1-21; 1966-1980. $5 FBoU
990217229060306576	9914581405906561	02704827	s	1	362	0 	$a v.1- $5 FTaSU
990217229060306576	9914581405906561	02704827	s	1	500	  	$a Subtitle varies. $5 FTaFA
990217229060306576	9914581405906561	02704827	s	1	500	  	$a Description based on: 3. $5 FMFIU
990217229060306576	9914581405906561	02704827	s	1	500	  	$a Editor: 1966-1975, Damon Knight. $5 FMFIU
990217229060306576	9914581405906561	02704827	s	1	500	  	$a The best new science fiction of the year. $5 FMFIU
990217229060306576	9914581405906561	02704827	s	1	500	  	$a Vols. for have at head of title: Damon Knight's. $5 FMFIU
990217229060306576	9914581405906561	02704827	s	1	500	  	$a A science fiction anthology. $5 FSsNC $5 FJUNF $5 FBoU $5 FTS $5 FTaSU $5 FU
990217229060306576	9914581405906561	02704827	s	1	500	  	$a Editor: 1966-<75> D. Knight. $5 FSsNC $5 FU
990217229060306576	9914581405906561	02704827	s	1	500	  	$a Frequency varies. $5 FTaSU
990217284290306576	9910793357406561	933558	m	 	590	  	$a D1564 in Berkeley Slavic catalog (Dup.) $5 FTaSU $9 LOCAL
990217284990306576	9910793333806561	2093683	m	h	590	  	$a Accompanied by companion work (corrections) entitled: Perechenʹ vazhneĭshikh netochnostei poslednego izdanii︠a︡ savvinoĭ knigi, shelved under call no.: PG705.S52 1914b. $5 FTaSU $9 LOCAL
990217301170306576	9910793349206561	2088482	s	 	590	  	$a Library has: 9th - 11th $5 FTaSU $9 LOCAL
990217309760306576	9910793382906561	21133722	s	 	590	  	$a Library has: no. 107, 110, 114-115, 118-122. $5 FTaSU $9 LOCAL
990217440070306576	9910872270906561	11105741	m	u	590	  	$a Label on parts: Frankfurt ; New York : C.F. Peters. $5 FTaSU $9 LOCAL
990217445810306576	9910872261906561	12918087	m	k	590	  	$a Label on t.p.: Frankfurt ; New York : C. F. Peters. $5 FTaSU $9 LOCAL
990217450310306576	9910872324006561	11108344	m	l	590	  	$a Label on t.p.: Frankfurt ; New York : C.F. Peters. $5 FTaSU $9 LOCAL
990217549460306576	9910793419206561	21454457	s	 	590	  	$a Has supplement: Guide to the microfilm edition (Micr Z7164.D3 I59 1984). $5 FTaSU $9 LOCAL
990217571100306576	9910793331306561	17703986	m	c	590	  	$a Library's cop. 1 is 1959 printing and 34 cm. in dimension. $5 FTaSU $9 LOCAL
990217619640306576	9910793351706561	84344134	m	 	590	  	$a Accompanied by printed reel guide, shelved separately under: Micr Z7721.G84. $5 FTaSU $9 LOCAL
990217620390306576	9910793356606561	19861949	m	 	590	  	$a Accompanied by guide shelved separately under : Micr N5336.I82 F5 1988. $5 FTaSU $9 LOCAL
990217721990306576	9910984691206561	22841756	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990217773160306576	9910984316106561	4819013	m	 	590	  	$a 3-20-86, exchange. FG5864. $5 FTaSU $9 LOCAL
990217805290306576	9910651867406561	11161954	m	 	590	  	$a Imperfect copy: Title page wanting. Cataloged from cover. $5 FTaSU $9 LOCAL
990217824180306576	9910746640806561	329242	m	 	590	  	$a Vol. 1 published by Irish University Press; v. 2-4 published by Cistercian Publications. $5 FTaSU $9 LOCAL
990218073760306576	9910755510206561	11104335	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990218263000306576	9910911750806561	20265685	m	 	490	1 	$a The works of Charles Darwin ; $v v. 28 $5 FOFT $5 FTaSU
990218263000306576	9910911750806561	20265685	m	 	500	  	$a Spine title: Formation of vegetable mould by worms. $5 FOFT $5 FTaSU
990218263000306576	9910911750806561	20265685	m	 	500	  	$a Originally published: London : J. Murray, 1881. $5 FOFT $5 FTaSU
990218277180306576	9910903244106561	11257620	m	 	590	  	$a Copy imperfect: p. xlix-lvii reprinted at end. $5 FTaSU $9 LOCAL
990218335600306576	9910903229006561	11265942	m	 	590	  	$a In slipcase. $5 FTaSU $9 LOCAL
990218340220306576	9910903281106561	11266283	s	 	590	  	$a 2069-2111 (Sept.-Oct. 1983) includes issues no. 2069 (Sept. 1, 1983)-2070 (Sept. 2, 1983) of journal under its earlier title: MacNeil/Lehrer report. $5 FTaSU $9 LOCAL
990218370200306576	9910903270706561	11275892	s	 	590	  	$a Includes v. 4, no. 3 (1984)-v. 7 (1987) of succeeding titles. $5 FTaSU $9 LOCAL
990218387070306576	9910903201506561	11281529	s	 	590	  	$a Bound with Human resource management news. $5 FTaSU $9 LOCAL
990218584260306576	9910633992106561	11329530	m	 	590	  	$a The documents here presented on microfiche are summarized and listed in the accompanying printed volumes cataloged: (DA566.7.A19 ser.1). $5 FTaSU $9 LOCAL
990218650550306576	9910755417406561	23573683	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990218651290306576	9910755421206561	22982821	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990218661550306576	9910755506806561	18947667	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990218661980306576	9910755444806561	37579715	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990218668300306576	9910633978506561	11349518	s	 	590	  	$a Accompanying explanatory guide classified in this Library under: Mus ML 113 I621. $5 FTaSU $9 LOCAL
990218682080306576	9910755487106561	5991740	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990218712460306576	9910755507706561	24173809	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990218712850306576	9910755503306561	24849816	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990218718380306576	9910755415406561	20670807	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242475460306576	9910622053806561	17804664	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242477200306576	9910621999306561	18164157	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242479110306576	9910622003006561	6845135	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242492710306576	9910762883106561	05498288	m	 	490	0 	$a Bartholomew's world series $5 FTaSU
990242492710306576	9910762883106561	05498288	m	 	500	  	$a Relief shown by gradient tints and spot heights. $5 FTaSU
990242492710306576	9910762883106561	05498288	m	 	500	  	$a Island of Hokkaido shown in inset. $5 FTaSU
990242492710306576	9910762883106561	05498288	m	 	500	  	$a Insets: Tokyo Bay. Scale 1:500,000 -- Okinawa. Scale 1:1,000,000 -- Iwo Jima. Scale 1:250,000. $5 FTaSU
990242500620306576	9910622041106561	31242017	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242516410306576	9910622082406561	32894588	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242522610306576	9910622068106561	ocn435532508	m	 	590	  	$a Library's copy lacks DVD. $5 FTaSU $9 LOCAL
990242529930306576	9910622015406561	5952010	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242531550306576	9910622056806561	10183964	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242540160306576	9910622064506561	32201923	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242546770306576	9910622048006561	5970405	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242550620306576	9910622007106561	4668523	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242552460306576	9910622044206561	6528064	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242556100306576	9910622030906561	7506708	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242559470306576	9910622037106561	8928243	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242566080306576	9910622082006561	7825680	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242568500306576	9910622026006561	22306000	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242575270306576	9910622017206561	42718272	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242575920306576	9910622029206561	31240986	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242590660306576	9910621984306561	21668871	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242591620306576	9910621995906561	6223038	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242592920306576	9910622012106561	21342041	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242594230306576	9910622052906561	4561491	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242629400306576	9910622042306561	6889820	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242630410306576	9910622042506561	16904138	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242635920306576	9910622019006561	6329875	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242637230306576	9910622019306561	4552365	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242638470306576	9910621988706561	21482342	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242640160306576	9910622019606561	20129890	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242646460306576	9910622039306561	21765115	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242647750306576	9910621988306561	6329874	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242649030306576	9910799798406561	6457382	m	 	590	  	$a Volumes 9-10 published by Wilhelm Herz, Berlin. $5 FTaSU $9 LOCAL
990242659060306576	9910622000306561	4742639	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242676010306576	9910621997906561	7505775	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242676460306576	9910622023206561	7582808	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242678240306576	9910622029806561	12104294	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242693290306576	9910621990006561	7462482	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242699890306576	9910621995506561	22710373	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242703750306576	9910622073506561	7847494	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242705000306576	9910622043806561	11605848	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242708790306576	9910622058406561	22380710	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242709960306576	9910622074606561	8697775	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242710660306576	9910621999406561	10006664	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242711840306576	9910622055606561	9231573	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242712520306576	9910622071706561	5699463	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242713880306576	9910622061506561	22506426	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
